"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030111","regulation of Wnt signaling pathway","18/509","337/25730",0.0534124629080119,2.70000524680382,4.46269698494859,0.000149706791189732,0.00213564758638672,0.00145030661658752,"20671/11820/16842/54198/433759/77583/93960/13132/67974/12387/67087/14783/67020/12389/97064/14368/76281/56612",18
"GO:0090130","tissue migration","10/509","121/25730",0.0826446280991736,4.17769406874604,4.97734394017434,0.000149770225765247,0.00213564758638672,0.00145030661658752,"80880/53869/19270/22352/16476/12168/19279/60595/11845/17311",10
"GO:0050727","regulation of inflammatory response","21/509","430/25730",0.0488372093023256,2.46872572760086,4.3631873677979,0.000152269107418642,0.00216443090860695,0.00146985321356797,"21946/13024/17470/67866/11820/20085/18035/207728/20361/12562/108655/26443/15937/70110/72565/23871/67547/319197/14469/55932/24110",21
"GO:0010718","positive regulation of epithelial to mesenchymal transition","7/509","59/25730",0.11864406779661,5.9974692817422,5.45938773009228,0.000159532163662031,0.0022534543243295,0.00153030852917183,"13805/16842/66214/218952/13132/12387/97064",7
"GO:0095500","acetylcholine receptor signaling pathway","7/509","59/25730",0.11864406779661,5.9974692817422,5.45938773009228,0.000159532163662031,0.0022534543243295,0.00153030852917183,"17067/110454/17069/14678/234214/18795/11750",7
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","5/509","27/25730",0.185185185185185,9.36112930219021,6.17510159642175,0.000167305444581985,0.00234123705989572,0.00158992130565488,"227059/108655/27050/18755/16889",5
"GO:0060055","angiogenesis involved in wound healing","5/509","27/25730",0.185185185185185,9.36112930219021,6.17510159642175,0.000167305444581985,0.00234123705989572,0.00158992130565488,"12490/16542/14461/319197/68169",5
"GO:2000810","regulation of bicellular tight junction assembly","5/509","27/25730",0.185185185185185,9.36112930219021,6.17510159642175,0.000167305444581985,0.00234123705989572,0.00158992130565488,"12741/11482/20104/21872/18755",5
"GO:0071222","cellular response to lipopolysaccharide","17/509","312/25730",0.0544871794871795,2.75433227545212,4.42902015199794,0.000179289659889305,0.00249345434401607,0.00169329123228788,"208449/20539/18671/17470/18035/207728/11848/22352/15289/14528/15360/18127/12257/12334/14469/55932/235527",17
"GO:0072659","protein localization to plasma membrane","17/509","312/25730",0.0544871794871795,2.75433227545212,4.42902015199794,0.000179289659889305,0.00249345434401607,0.00169329123228788,"12215/54409/20742/12306/65106/53869/56224/16573/12048/18483/20908/53620/13132/11845/22319/67020/19062",17
"GO:0045639","positive regulation of myeloid cell differentiation","10/509","124/25730",0.0806451612903226,4.07662082514735,4.87868907626687,0.000183269425134525,0.00254096009124976,0.00172555212588199,"16842/100038882/14461/14683/15289/16476/193740/23871/67087/17311",10
"GO:0010562","positive regulation of phosphorus metabolic process","14/509","227/25730",0.0616740088105727,3.11762720372502,4.55256331151313,0.000186683400836055,0.00257246300968582,0.00174694558580529,"224792/11820/107566/16542/11848/12048/18186/67974/18591/21380/12334/14783/77569/19765",14
"GO:0045937","positive regulation of phosphate metabolic process","14/509","227/25730",0.0616740088105727,3.11762720372502,4.55256331151313,0.000186683400836055,0.00257246300968582,0.00174694558580529,"224792/11820/107566/16542/11848/12048/18186/67974/18591/21380/12334/14783/77569/19765",14
"GO:0032535","regulation of cellular component size","20/509","406/25730",0.0492610837438424,2.49015262225749,4.29948867479587,0.000193899331228467,0.002661804260361,0.0018076167413903,"69524/80880/20742/14268/18613/20315/20361/11848/13614/56378/18186/12168/15516/66333/108100/11845/11750/50875/20740/260409",20
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","9/509","102/25730",0.0882352941176471,4.46030278516122,4.97446092885491,0.000194348335920721,0.002661804260361,0.0018076167413903,"11820/20315/207728/13614/14678/13609/18483/83397/80290",9
"GO:1905145","cellular response to acetylcholine","7/509","61/25730",0.114754098360656,5.8008309446359,5.33293203863801,0.000197201083909759,0.00269269116393143,0.0018285918689814,"17067/110454/17069/14678/234214/18795/11750",7
"GO:1903975","regulation of glial cell migration","5/509","28/25730",0.178571428571429,9.02680325568341,6.03708607275718,0.00020038442117243,0.00272750080389733,0.00185223090544293,"14102/22352/21844/66922/20130",5
"GO:0045428","regulation of nitric oxide biosynthetic process","8/509","81/25730",0.0987654320987654,4.99260229450144,5.11272620621106,0.000201566304415848,0.00272750080389733,0.00185223090544293,"11820/56455/16598/15516/12257/317757/69219/12389",8
"GO:0051057","positive regulation of small GTPase mediated signal transduction","8/509","81/25730",0.0987654320987654,4.99260229450144,5.11272620621106,0.000201566304415848,0.00272750080389733,0.00185223090544293,"56349/17207/218952/21817/319197/17311/71704/12175",8
"GO:1903522","regulation of blood circulation","16/509","286/25730",0.0559440559440559,2.82797752345886,4.41621662272565,0.000204748183844149,0.00276226142635251,0.00187583665438053,"12313/13819/11820/20510/14225/11535/11848/14615/13614/109552/14528/12168/18127/18591/68312/12389",16
"GO:0006816","calcium ion transport","22/509","472/25730",0.0466101694915254,2.35614864639872,4.22442893137814,0.000206623462560854,0.00277923976805734,0.00188736655354094,"54409/12313/66109/11820/20315/213573/14225/11848/13614/14678/109552/22782/18127/12257/18795/317757/18591/12387/68312/22627/12389/19062",22
"GO:0038061","non-canonical NF-kappaB signal transduction","10/509","126/25730",0.0793650793650794,4.01191255808152,4.81462998384818,0.000208933187997554,0.00279839185063536,0.00190037262826103,"11820/18035/21687/15289/13614/70110/72565/27050/60595/56233",10
"GO:0046209","nitric oxide metabolic process","9/509","103/25730",0.087378640776699,4.41699887462567,4.93632513651914,0.000209289403831362,0.00279839185063536,0.00190037262826103,"11820/56455/16598/15516/18127/12257/317757/69219/12389",9
"GO:0022604","regulation of cell morphogenesis","16/509","287/25730",0.0557491289198606,2.81812394323775,4.4001701360445,0.000212975534811518,0.00283925372739852,0.00192812170569007,"14268/67938/114301/16542/170736/218952/76574/22782/18483/108100/21844/11750/192662/260409/54673/80837",16
"GO:0060070","canonical Wnt signaling pathway","17/509","317/25730",0.0536277602523659,2.71088854870997,4.35424213410595,0.000216229949077534,0.00285455540083577,0.00193851298858355,"26357/20671/11820/16842/433759/77583/93960/13614/13132/67974/12387/67087/67020/12389/97064/14368/56612",17
"GO:1901532","regulation of hematopoietic progenitor cell differentiation","6/509","44/25730",0.136363636363636,6.89319521343097,5.5579945956751,0.000217083518426063,0.00285455540083577,0.00193851298858355,"14254/14102/16542/14461/15289/17311",6
"GO:2000008","regulation of protein localization to cell surface","6/509","44/25730",0.136363636363636,6.89319521343097,5.5579945956751,0.000217083518426063,0.00285455540083577,0.00193851298858355,"20908/15516/11845/12387/20620/76281",6
"GO:0042476","odontogenesis","11/509","151/25730",0.0728476821192053,3.68245748708674,4.69643952125691,0.000217576152414749,0.00285455540083577,0.00193851298858355,"12215/15903/12490/16842/433759/11848/13614/12385/16403/12387/21380",11
"GO:0001755","neural crest cell migration","7/509","62/25730",0.112903225806452,5.70726915520629,5.27178942279475,0.000218557836948145,0.00285455540083577,0.00193851298858355,"14268/20348/20361/13614/18186/21380/17311",7
"GO:0001974","blood vessel remodeling","7/509","62/25730",0.112903225806452,5.70726915520629,5.27178942279475,0.000218557836948145,0.00285455540083577,0.00193851298858355,"11482/20348/13819/12168/18127/21817/21380",7
"GO:0060251","regulation of glial cell proliferation","7/509","62/25730",0.112903225806452,5.70726915520629,5.27178942279475,0.000218557836948145,0.00285455540083577,0.00193851298858355,"14254/20539/14102/22352/12579/12257/18755",7
"GO:0048525","negative regulation of viral process","8/509","82/25730",0.0975609756097561,4.93171690066606,5.06584160675388,0.000219549716759643,0.00285922261190448,0.0019416824661402,"66141/100038882/15957/23962/80876/69550/20684/19062",8
"GO:0001558","regulation of cell growth","21/509","442/25730",0.0475113122171946,2.40170149970219,4.22278164194696,0.000221333267953661,0.00285967531695151,0.00194198989566614,"29817/67866/11482/14268/20671/20315/12575/20361/108655/240514/11848/76574/13614/193740/18186/12168/13132/69550/668303/54673/98402",21
"GO:0032102","negative regulation of response to external stimulus","21/509","442/25730",0.0475113122171946,2.40170149970219,4.22278164194696,0.000221333267953661,0.00285967531695151,0.00194198989566614,"21946/13024/17470/67866/20085/12306/100038882/12562/18791/15937/93694/72349/72565/23871/18186/67547/18591/20723/21824/11747/24110",21
"GO:0002573","myeloid leukocyte differentiation","16/509","288/25730",0.0555555555555556,2.80833879065706,4.3841924695308,0.000221488390061269,0.00285967531695151,0.00194198989566614,"26357/11820/12306/16842/108655/14461/14683/93694/16476/22042/18795/317757/12387/69656/67087/17311",16
"GO:0071375","cellular response to peptide hormone stimulus","19/509","379/25730",0.050131926121372,2.53417378998606,4.27450480753809,0.000223207596262257,0.00287363836787923,0.00195147212732145,"26357/16001/11655/12390/16598/14683/13614/16476/210789/216233/18746/15360/18795/12387/11747/14783/19084/12389/19062",19
"GO:0003148","outflow tract septum morphogenesis","5/509","29/25730",0.172413793103448,8.71553417790123,5.90580606024934,0.000238219793029888,0.00303591092944183,0.00206167053796982,"13805/20348/18186/12168/21380",5
"GO:0035025","positive regulation of Rho protein signal transduction","5/509","29/25730",0.172413793103448,8.71553417790123,5.90580606024934,0.000238219793029888,0.00303591092944183,0.00206167053796982,"56349/17207/218952/319197/71704",5
"GO:0070661","leukocyte proliferation","19/509","381/25730",0.0498687664041995,2.52087104043232,4.24877424763154,0.000238505663154668,0.00303591092944183,0.00206167053796982,"20104/20315/16842/12575/227059/12509/14225/11987/23917/22121/15289/12048/27050/22042/12476/12387/19084/17311/16889",19
"GO:0140115","export across plasma membrane","8/509","83/25730",0.0963855421686747,4.87229862475442,5.01971194316782,0.000238827512225006,0.00303591092944183,0.00206167053796982,"26357/18671/209837/18301/53945/22782/22627/19765",8
"GO:0030900","forebrain development","22/509","477/25730",0.0461215932914046,2.33145107148888,4.16981805277933,0.000239180732346172,0.00303591092944183,0.00206167053796982,"20525/11820/14013/545428/20315/16842/20361/11804/14461/433759/22773/11848/76574/18186/50768/18795/12387/22627/68169/18028/668303/67199",22
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","7/509","63/25730",0.111111111111111,5.61667758131412,5.21196461374556,0.000241740378656394,0.00303801905266921,0.00206310215294447,"225341/56349/218952/18186/13132/60595/110253",7
"GO:0036465","synaptic vesicle recycling","9/509","105/25730",0.0857142857142857,4.33286556272804,4.86149341730337,0.000242043683956557,0.00303801905266921,0.00206310215294447,"12313/12048/11465/74325/56378/103967/11845/12334/11777",9
"GO:0071496","cellular response to external stimulus","9/509","105/25730",0.0857142857142857,4.33286556272804,4.86149341730337,0.000242043683956557,0.00303801905266921,0.00206310215294447,"20525/18671/18613/207728/21687/18127/12387/12389/192662",9
"GO:2001057","reactive nitrogen species metabolic process","9/509","105/25730",0.0857142857142857,4.33286556272804,4.86149341730337,0.000242043683956557,0.00303801905266921,0.00206310215294447,"11820/56455/16598/15516/18127/12257/317757/69219/12389",9
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","6/509","45/25730",0.133333333333333,6.74001309757695,5.47480365870624,0.000246337695843219,0.00307684189153974,0.00208946653087253,"225341/56349/218952/18186/13132/110253",6
"GO:0050708","regulation of protein secretion","18/509","351/25730",0.0512820512820513,2.59231272983729,4.26711027080977,0.000246502424066987,0.00307684189153974,0.00208946653087253,"20501/12215/17470/56455/56508/223775/14683/16573/109552/18795/11845/21844/11750/11840/11747/19084/67267/75767",18
"GO:0050807","regulation of synapse organization","20/509","415/25730",0.0481927710843374,2.43614931237721,4.19009501034698,0.000258099425077164,0.00321269615855718,0.00218172442192299,"170757/11820/20361/56508/11848/16573/29875/103967/22782/18483/27205/108100/11845/217333/21844/12387/442801/319387/22154/66860",20
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","8/509","84/25730",0.0952380952380952,4.81429506969782,4.97431523561433,0.00025946962791109,0.00321795057670482,0.00218529266860114,"100038882/193740/27050/12257/17472/12387/15502/12389",8
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","9/509","106/25730",0.0849056603773585,4.29198947251362,4.82477539952479,0.000259949846853208,0.00321795057670482,0.00218529266860114,"208449/23873/12048/193740/12385/14630/18186/16403/13132",9
"GO:0051494","negative regulation of cytoskeleton organization","12/509","180/25730",0.0666666666666667,3.37000654878847,4.53293550529932,0.000260855062496452,0.00322030934687401,0.0021868944965456,"80880/20742/18613/12562/21872/16765/13609/50768/68178/50875/20740/19062",12
"GO:0090497","mesenchymal cell migration","7/509","64/25730",0.109375,5.52891699410609,5.1534070425782,0.000266862052203729,0.0032854655935246,0.00223114174793281,"14268/20348/20361/13614/18186/21380/17311",7
"GO:0048738","cardiac muscle tissue development","16/509","293/25730",0.0546075085324232,2.76041492050933,4.30531665843984,0.000268629118239647,0.00328945646806334,0.00223385192904434,"26357/18671/13805/17069/74103/14225/108655/22773/14615/13614/13609/77446/234214/12387/21380/19084",16
"GO:0071219","cellular response to molecule of bacterial origin","17/509","323/25730",0.0526315789473684,2.66053148588564,4.26639317343089,0.000269164719152673,0.00328945646806334,0.00223385192904434,"208449/20539/18671/17470/18035/207728/11848/22352/15289/14528/15360/18127/12257/12334/14469/55932/235527",17
"GO:0010821","regulation of mitochondrion organization","10/509","130/25730",0.0769230769230769,3.88846909475593,4.69038629543795,0.000269376262031818,0.00328945646806334,0.00223385192904434,"207728/14102/16542/15937/26949/12048/193740/22042/22035/19765",10
"GO:0007411","axon guidance","15/509","264/25730",0.0568181818181818,2.8721646722629,4.34365011826499,0.000271656789088189,0.0033083391665713,0.00224667506651313,"12215/226251/20348/11820/20315/20361/108655/16573/13614/230857/18186/12168/19274/18028/11787",15
